,rent,coordinates,bedroom,Baths,Parking,url
764,395,"[-37.7453678, 145.0376458]",3,1,1,https://www.domain.com.au/11-wau-street-heidelberg-west-vic-3081-16039234
765,265,"[-37.9856058, 145.2207565]",1,1,1,https://www.domain.com.au/clow-street-dandenong-vic-3175-15169990
766,410,"[-37.997432, 145.2016835]",2,1,1,https://www.domain.com.au/4-10-cullimore-court-dandenong-south-vic-3175-16010016
767,365,"[-37.8910977, 144.6404098]",3,1,2,https://www.domain.com.au/255-greaves-street-north-werribee-vic-3030-16029210
768,460,"[-37.9650429, 144.706584]",2,2,2,https://www.domain.com.au/g02-33-quay-boulevard-werribee-south-vic-3030-16077365
769,460,"[-37.7520813, 145.0014176]",2,1,1,https://www.domain.com.au/606-1-high-street-preston-vic-3072-16052993
770,900,"[-37.8299599, 144.9532581]",2,2,1,https://www.domain.com.au/1104-138-ferrars-street-south-melbourne-vic-3205-15790608
771,470,"[-38.0974266, 145.3618389]",4,2,2,https://www.domain.com.au/3-mabillon-way-clyde-north-vic-3978-16065044
772,500,"[-38.0760283, 145.4465772]",4,2,2,https://www.domain.com.au/10-griffin-street-pakenham-vic-3810-16079731
773,400,"[-37.8735824, 144.6212549]",4,2,2,https://www.domain.com.au/87-wollahra-rise-wyndham-vale-vic-3024-16050622
774,450,"[-37.783153, 144.924392]",2,1,1,https://www.domain.com.au/15-55-dover-street-flemington-vic-3031-16062255
775,795,"[-37.91805, 145.043824]",3,2,1,https://www.domain.com.au/1-15-smith-street-bentleigh-vic-3204-15039674
776,390,"[-37.993949500000014, 145.2396669]",3,1,1,https://www.domain.com.au/8-eugenia-street-doveton-vic-3177-16042326
777,320,"[-37.717263, 145.002735]",2,1,1,https://www.domain.com.au/5-30-ashley-street-reservoir-vic-3073-15938708
778,500,"[-38.2259162, 144.331915]",3,2,2,https://www.domain.com.au/34-remarkable-drive-mount-duneed-vic-3217-16077406
779,420,"[-37.7371822, 144.9989649]",2,2,1,https://www.domain.com.au/221-388-murray-road-preston-vic-3072-16046844
780,380,"[-37.724442, 144.739495]",2,1,2,https://www.domain.com.au/2-edinburgh-lane-caroline-springs-vic-3023-16052824
781,695,"[-37.81733699999999, 144.8665683]",3,3,2,https://www.domain.com.au/47b-angliss-street-yarraville-vic-3013-15976960
782,400,"[-37.8766193, 145.0363327]",1,1,1,https://www.domain.com.au/114-6-station-street-caulfield-north-vic-3161-15847220
783,270,"[-37.952246099999996, 145.1467666]",2,1,1,https://www.domain.com.au/2-42-victoria-avenue-springvale-vic-3171-16037504
784,650,"[-37.7803541, 145.1735241]",3,2,4,https://www.domain.com.au/76-polaris-drive-doncaster-east-vic-3109-15955982
785,675,"[-37.8354198, 144.9998902]",2,2,1,https://www.domain.com.au/8-41-rockley-road-south-yarra-vic-3141-16066134
786,250,"[-37.5421519, 143.859396]",2,1,1,https://www.domain.com.au/4-915-armstrong-street-north-ballarat-north-vic-3350-16071547
787,1100,"[-38.3199024, 144.7141488]",3,2,2,https://www.domain.com.au/3764-point-nepean-road-portsea-vic-3944-16061261
788,540,"[-37.85271110000001, 144.9797274]",2,2,1,https://www.domain.com.au/301-77-queens-road-melbourne-vic-3004-16062709
789,470,"[-38.629687, 145.7322922]",3,2,1,https://www.domain.com.au/16-kenneth-street-inverloch-vic-3996-15315976
790,575,"[-37.8590563, 144.9987785]",2,1,1,https://www.domain.com.au/5-1-ardoch-avenue-st-kilda-east-vic-3183-16049680
791,490,"[-38.1438566, 144.3448577]",3,1,2,https://www.domain.com.au/26-coquette-street-geelong-west-vic-3218-15963742
792,420,"[-38.1590268, 144.323468]",3,1,1,https://www.domain.com.au/35-gairloch-grove-newtown-vic-3220-16054645
793,460,"[-37.8137793, 145.1399592]",3,1,2,https://www.domain.com.au/1-456-middleborough-road-blackburn-vic-3130-16010608
794,520,"[-37.79246699999999, 144.8826417]",3,1,4,https://www.domain.com.au/57-summerhill-road-footscray-vic-3011-16033293
795,510,"[-38.055745, 145.1149051]",2,1,1,https://www.domain.com.au/2-26-swansea-road-chelsea-vic-3196-16075391
796,430,"[-37.9038441, 145.1280133]",1,1,1,https://www.domain.com.au/14-2-clarkson-court-clayton-vic-3168-16064232
797,600,"[-37.7273944, 144.9637677]",3,2,2,https://www.domain.com.au/34-camera-coburg-north-vic-3058-14082752
798,310,"[-37.98268059999999, 145.2085955]",2,1,1,https://www.domain.com.au/6-23-close-avenue-dandenong-vic-3175-16081939
799,380,"[-37.8398709, 145.1118284]",2,1,4,https://www.domain.com.au/6-begonia-street-box-hill-south-vic-3128-16026728
800,500,"[-37.8561618, 144.7448294]",4,2,2,https://www.domain.com.au/24-de-havilland-circuit-williams-landing-vic-3027-16056959
801,650,"[-37.8370621, 144.934149]",3,1,1,https://www.domain.com.au/16-byrne-street-port-melbourne-vic-3207-16054203
802,620,"[-37.702341, 145.1154056]",3,2,2,https://www.domain.com.au/1-199-mountain-view-road-greensborough-vic-3088-16081432
803,280,"[-36.7644869, 144.3058533]",2,1,1,https://www.domain.com.au/2-7-holland-court-kennington-vic-3550-16066321
804,400,"[-37.8192859, 145.1509058]",2,1,1,https://www.domain.com.au/405-20-queen-street-blackburn-vic-3130-12191790
805,450,"[-38.1434927, 144.346459]",1,1,1,https://www.domain.com.au/9-50-bowlers-avenue-geelong-west-vic-3218-16040587
806,380,"[-37.4208894, 145.001784]",4,2,2,https://www.domain.com.au/26-newbridge-boulevard-wallan-vic-3756-16065395
807,910,"[-37.8321301, 145.2001391]",4,3,2,https://www.domain.com.au/66-glenburnie-road-vermont-vic-3133-16018896
808,500,"[-38.0643673, 145.4033873]",4,3,2,https://www.domain.com.au/110-primrose-avenue-officer-vic-3809-16039646
809,400,"[-36.3946327, 145.4153016]",3,1,2,https://www.domain.com.au/48-paterson-road-shepparton-vic-3630-16031947
810,500,"[-38.2422738, 144.3372148]",3,2,2,https://www.domain.com.au/19-rainford-place-armstrong-creek-vic-3217-16064759
811,600,"[-37.8426681, 144.8685236]",3,2,1,https://www.domain.com.au/6-loft-reserve-road-newport-vic-3015-16052943
812,525,"[-37.8438182, 144.9402348]",2,1,1,https://www.domain.com.au/19-9-beach-street-port-melbourne-vic-3207-15975613
813,420,"[-37.7569222, 144.7746142]",3,2,2,https://www.domain.com.au/22-soame-street-deer-park-vic-3023-16031369
814,525,"[-38.2431444, 144.3821103]",4,2,2,https://www.domain.com.au/22-fawkner-crescent-armstrong-creek-vic-3217-16081875
815,700,"[-37.7786948, 145.0134924]",3,2,1,https://www.domain.com.au/1-400-clarke-street-northcote-vic-3070-16046652
816,430,"[-37.2908714, 144.9354922]",4,2,2,https://www.domain.com.au/35-mikada-blvd-kilmore-vic-3764-16049765
817,800,"[-37.837822, 144.947196]",2,2,2,https://www.domain.com.au/8-97-101-cruikshank-street-port-melbourne-vic-3207-16065256
818,650,"[-37.7959498, 145.1648987]",4,2,2,https://www.domain.com.au/24-harry-street-doncaster-east-vic-3109-16039898
819,300,"[-37.9811702, 145.2301825]",2,1,1,https://www.domain.com.au/25-jesson-crescent-dandenong-vic-3175-16062316
820,550,"[-37.7014839, 145.0880415]",3,1,2,https://www.domain.com.au/15-trist-street-watsonia-north-vic-3087-16026996
821,410,"[-37.657007899999996, 145.0696889]",3,2,2,https://www.domain.com.au/14-romeo-court-mill-park-vic-3082-16063531
822,370,"[-37.8001821, 145.3004893]",2,1,1,https://www.domain.com.au/1-46-jarvis-avenue-croydon-vic-3136-16026980
823,265,"[-37.819382, 145.024046]",1,1,1,https://www.domain.com.au/25-89-91-denham-street-hawthorn-vic-3122-16007937
824,600,"[-37.88846789999999, 145.0617823]",3,1,2,https://www.domain.com.au/1-9-tranmere-avenue-carnegie-vic-3163-16052421
825,430,"[-37.8775384, 145.2989064]",3,1,2,https://www.domain.com.au/89-forest-road-ferntree-gully-vic-3156-16080524
826,440,"[-36.7659292, 144.3085164]",3,2,2,https://www.domain.com.au/10-desmond-street-strathdale-vic-3550-16057542
827,450,"[-37.82966270000001, 144.9685634]",1,1,1,https://www.domain.com.au/1003-75-coventry-street-southbank-vic-3006-15365132
828,490,"[-37.7992138, 144.9099061]",2,2,1,https://www.domain.com.au/1305-8-joseph-road-footscray-vic-3011-16068917
829,450,"[-37.7688644, 144.9140867]",2,1,1,https://www.domain.com.au/8-67-69-eglinton-street-moonee-ponds-vic-3039-16056686
830,450,"[-37.7623097, 144.9622484]",2,1,1,https://www.domain.com.au/306-32-breese-street-brunswick-vic-3056-16069278
831,410,"[-38.0324935, 144.3965624]",2,2,1,https://www.domain.com.au/2-13-saintfield-street-lara-vic-3212-16069490
832,390,"[-38.1704356, 144.3216418]",2,1,1,https://www.domain.com.au/18-27-montague-street-highton-vic-3216-16025069
833,410,"[-37.971209, 145.1667962]",2,1,2,https://www.domain.com.au/1-94-corrigan-road-noble-park-vic-3174-16078721
834,440,"[-37.7157469, 144.6748289]",4,2,2,https://www.domain.com.au/38-lagoon-drive-aintree-vic-3336-16010037
835,300,"[-37.7032111, 144.9218497]",1,1,1,https://www.domain.com.au/9-139-melbourne-avenue-glenroy-vic-3046-16069112
836,465,"[-37.7359367, 144.9808595]",3,1,1,https://www.domain.com.au/1-connolly-avenue-coburg-vic-3058-15994109
837,142.33333333333334,"[-37.7410619, 144.9591831]",3,1,1,https://www.domain.com.au/43-nelson-street-coburg-vic-3058-15974212
838,495,"[-37.8682199, 145.0867059]",3,1,1,https://www.domain.com.au/49-alamein-avenue-ashburton-vic-3147-16012256
839,350,"[-38.0841039, 144.3530565]",3,1,2,https://www.domain.com.au/14-flamingo-court-norlane-vic-3214-16071276
840,330,"[-37.8789592, 144.6935149]",3,1,1,https://www.domain.com.au/135-heaths-road-hoppers-crossing-vic-3029-16030538
841,580,"[-37.8004252, 145.2323512]",3,2,2,https://www.domain.com.au/1-7-unsworth-road-ringwood-north-vic-3134-16080367
842,500,"[-37.8853579, 145.1835307]",4,2,2,https://www.domain.com.au/23-atheldene-drive-glen-waverley-vic-3150-16071154
843,325,"[-37.8198271, 145.0375966]",1,1,1,https://www.domain.com.au/17-19-park-street-hawthorn-vic-3122-10444407
844,450,"[-37.7865487, 145.2725631]",3,1,1,https://www.domain.com.au/30-broughton-ave-croydon-vic-3136-16016910
845,350,"[-37.9141621, 144.6705857]",3,2,2,https://www.domain.com.au/120-south-ring-road-werribee-vic-3030-16074205
846,3300,"[-37.8895631, 145.0883004]",1,1,1,https://www.domain.com.au/13-780-warrigal-rd-malvern-east-vic-3145-15359332
847,420,"[-37.5425658, 144.9687496]",3,2,2,https://www.domain.com.au/12-ovata-grove-donnybrook-vic-3064-16016459
848,370,"[-37.7411732, 144.9038677]",1,1,1,https://www.domain.com.au/g19-2-gillies-st-essendon-north-vic-3041-16065699
849,600,"[-37.8927676, 145.0906267]",3,2,2,https://www.domain.com.au/502-1525-dandenong-road-oakleigh-vic-3166-15992448
850,1000,"[-37.8145392, 144.9414692]",3,2,1,https://www.domain.com.au/10-saint-mangos-lane-docklands-vic-3008-16055792
851,700,"[-37.814647, 145.116727]",3,3,2,https://www.domain.com.au/701-21-poplar-street-box-hill-vic-3128-14114830
852,370,"[-37.7752107, 144.7973481]",2,3,1,https://www.domain.com.au/20-rockwood-st-ardeer-vic-3022-15076617
853,340,"[-38.1287001, 145.1243493]",2,1,1,https://www.domain.com.au/7-298-nepean-highway-seaford-vic-3198-16022006
854,980,"[-37.7973027, 145.0702919]",4,3,3,https://www.domain.com.au/1b-moody-street-balwyn-north-vic-3104-14926465
855,630,"[-37.802528, 145.071294]",3,1,1,https://www.domain.com.au/1-70-metung-street-balwyn-vic-3103-16036857
856,900,"[-38.069791, 145.139607]",3,3,2,https://www.domain.com.au/42-scarborough-drive-patterson-lakes-vic-3197-15989742
857,260,"[-37.8088167, 144.9021078]",2,1,1,https://www.domain.com.au/1-46-whitehall-street-footscray-vic-3011-16082770
858,740,"[-38.3367835, 144.9576989]",3,2,2,https://www.domain.com.au/4-25-hodgkinson-street-dromana-vic-3936-15964737
859,495,"[-37.571396, 144.706391]",3,2,5,https://www.domain.com.au/112-reservoir-rd-sunbury-vic-3429-16072915
860,575,"[-37.8291317, 145.1743989]",3,2,1,https://www.domain.com.au/2-79-81-springvale-road-nunawading-vic-3131-15990537
861,390,"[-38.1098673, 145.2753698]",3,1,2,https://www.domain.com.au/38-lurline-street-cranbourne-vic-3977-16057708
862,500,"[-38.7509246, 143.666539]",2,1,1,https://www.domain.com.au/2-20-22-murray-st-apollo-bay-vic-3233-15743537
863,630,"[-37.9294462, 145.1585224]",4,3,2,https://www.domain.com.au/39a-wattle-grove-mulgrave-vic-3170-16080168
864,420,"[-36.76642349999999, 144.3163394]",3,1,2,https://www.domain.com.au/125-reservoir-road-strathdale-vic-3550-16076230
865,550,"[-37.9006591, 145.0944616]",3,2,1,https://www.domain.com.au/19-regent-street-oakleigh-vic-3166-16076203
866,475,"[-37.722774, 145.078926]",3,2,2,https://www.domain.com.au/11-32-34-fairlie-avenue-macleod-vic-3085-13284452
867,420,"[-37.8426346, 145.0758525]",2,1,1,https://www.domain.com.au/2-3-wanawong-crescent-camberwell-vic-3124-15823520
868,420,"[-38.2424524, 144.3662355]",3,2,1,https://www.domain.com.au/18-milla-avenue-armstrong-creek-vic-3217-16031128
869,450,"[-37.6058841, 144.9151203]",3,2,2,https://www.domain.com.au/15-tuscorora-green-craigieburn-vic-3064-16082488
870,650,"[-37.9120592, 145.0835729]",3,2,2,https://www.domain.com.au/2-23-monash-street-bentleigh-east-vic-3165-16072460
871,390,"[-37.5199756, 144.957594]",3,2,2,https://www.domain.com.au/13-caprara-street-kalkallo-vic-3064-16060011
872,500,"[-38.1524777, 145.1884266]",3,1,3,https://www.domain.com.au/145-cranbourne-frankston-road-frankston-vic-3199-16041093
873,600,"[-37.858685, 144.983243]",2,2,1,https://www.domain.com.au/1708-3-5-st-kilda-road-st-kilda-vic-3182-16058789
874,385,"[-37.776549, 144.8179802]",2,2,1,https://www.domain.com.au/4-12-maylands-street-albion-vic-3020-16005364
875,450,"[-36.8055285, 144.3505166]",3,2,2,https://www.domain.com.au/17-bradfield-loop-strathfieldsaye-vic-3551-15995169
876,470,"[-38.0109057, 145.3157099]",3,2,2,https://www.domain.com.au/3-scoble-place-narre-warren-vic-3805-16069410
877,510,"[-37.9025191, 145.0269176]",3,1,1,https://www.domain.com.au/372-north-road-ormond-vic-3204-16047033
878,470,"[-38.1785941, 144.32953]",3,1,4,https://www.domain.com.au/4-sullivan-court-belmont-vic-3216-16039084
879,400,"[-38.2044591, 144.334397]",3,1,1,https://www.domain.com.au/11-camira-court-grovedale-vic-3216-16018724
880,545,"[-37.821153, 145.0582527]",2,2,1,https://www.domain.com.au/105-1045-burke-road-hawthorn-east-vic-3123-16019544
881,400,"[-37.8742288, 144.7843159]",4,2,1,https://www.domain.com.au/16-mildenhall-court-altona-meadows-vic-3028-16011459
882,350,"[-37.6539406, 144.5664317]",3,2,1,https://www.domain.com.au/19-torrance-drive-harkness-vic-3337-16053201
883,380,"[-37.8533987, 144.7166853]",3,2,4,https://www.domain.com.au/8-keats-court-truganina-vic-3029-16039299
884,400,"[-37.6962372, 144.7502362]",3,1,3,https://www.domain.com.au/2-santolin-drive-hillside-vic-3037-16040366
885,450,"[-37.8697259, 144.6027699]",4,2,2,https://www.domain.com.au/21-field-street-manor-lakes-vic-3024-16046438
886,400,"[-36.2501687, 145.4797759]",3,1,1,https://www.domain.com.au/2875-katamatite-shepparton-main-road-tallygaroopna-vic-3634-16069393
887,360,"[-37.8492898, 145.0003852]",1,1,1,https://www.domain.com.au/4-34-clarke-street-prahran-vic-3181-16078572
888,1150,"[-37.84753, 144.984923]",4,3,1,https://www.domain.com.au/214-punt-road-prahran-vic-3181-16082892
889,650,"[-37.8824658, 145.2669932]",4,2,2,https://www.domain.com.au/14a-ferguson-court-ferntree-gully-vic-3156-16076134
890,460,"[-37.7410334, 144.7012061]",4,2,2,https://www.domain.com.au/7-annabel-street-deanside-vic-3336-16061484
891,580,"[-38.110963, 145.2802494]",3,2,2,https://www.domain.com.au/18g-scott-street-cranbourne-vic-3977-16065944
892,595,"[-37.9058831, 145.1157336]",3,2,2,https://www.domain.com.au/2-11-oberon-avenue-oakleigh-east-vic-3166-15255565
893,400,"[-37.6614052, 144.4383818]",3,1,2,https://www.domain.com.au/22-somerton-court-bacchus-marsh-vic-3340-16062091
894,650,"[-37.8832692, 145.0541856]",4,1,2,https://www.domain.com.au/1053-dandenong-road-malvern-east-vic-3145-15902441
895,420,"[-37.7657853, 144.9145828]",2,1,1,https://www.domain.com.au/5-74-holmes-road-moonee-ponds-vic-3039-15945820
896,380,"[-37.8315455, 144.6829011]",3,2,1,https://www.domain.com.au/14-babaco-street-tarneit-vic-3029-16080803
897,550,"[-37.819407, 144.878188]",3,2,1,https://www.domain.com.au/2-248-francis-street-yarraville-vic-3013-16063967
898,440,"[-37.6839243, 144.9196137]",3,2,1,https://www.domain.com.au/1-15-railway-crescent-broadmeadows-vic-3047-16045443
899,1050,"[-37.829552, 144.998683]",4,3,1,https://www.domain.com.au/88-brighton-street-richmond-vic-3121-16057188
900,590,"[-37.7184435, 144.9040061]",3,1,1,https://www.domain.com.au/47-strathnaver-avenue-strathmore-vic-3041-16075548
901,530,"[-37.8250101, 145.1755715]",3,2,2,https://www.domain.com.au/3-3-heather-grove-nunawading-vic-3131-16076333
902,380,"[-37.8757987, 144.7774366]",3,1,2,https://www.domain.com.au/129-merton-street-altona-meadows-vic-3028-16040522
903,440,"[-37.8914398, 144.7374063]",4,2,2,https://www.domain.com.au/34-drysdale-crescent-point-cook-vic-3030-16048385
904,520,"[-37.7941063, 144.9707208]",2,1,1,https://www.domain.com.au/209-495-rathdowne-street-carlton-vic-3053-16067070
905,420,"[-37.7214345, 144.7162502]",3,2,2,https://www.domain.com.au/1-langer-road-deanside-vic-3336-16051135
906,600,"[-37.8637779, 145.2257049]",3,2,1,https://www.domain.com.au/18a-templeton-street-wantirna-vic-3152-16057317
907,50,"[-37.8129453, 144.9365953]",0,0,1,https://www.domain.com.au/carpark604-8-pearl-river-road-docklands-vic-3008-15799100
908,1199,"[-37.8253627, 145.1116991]",4,3,2,https://www.domain.com.au/7-charles-street-surrey-hills-vic-3127-16054146
909,450,"[-37.7441536, 144.8910235]",3,1,1,https://www.domain.com.au/5-75-hoffmans-road-niddrie-vic-3042-16066843
910,293,"[-37.58615169999999, 143.8658923]",3,1,2,https://www.domain.com.au/1-12-stanbury-avenue-canadian-vic-3350-16069689
911,385,"[-37.6097379, 143.8373347]",3,1,6,https://www.domain.com.au/18-nelson-street-sebastopol-vic-3356-16030824
912,310,"[-37.7889858, 144.8933662]",2,1,1,https://www.domain.com.au/2-24-eldridge-street-footscray-vic-3011-12296489
913,440,"[-38.061274, 145.118888]",2,2,1,https://www.domain.com.au/8-2a-newberry-avenue-bonbeach-vic-3196-16024407
914,790,"[-37.8832298, 145.0829575]",3,2,2,https://www.domain.com.au/7a-midlothian-street-malvern-east-vic-3145-16072742
915,450,"[-37.8780783, 144.6255592]",4,2,2,https://www.domain.com.au/22-pillar-road-wyndham-vale-vic-3024-16082915
916,950,"[-37.776835, 144.965714]",3,2,1,https://www.domain.com.au/198-barkly-st-brunswick-vic-3056-16072946
917,400,"[-38.1167997, 145.3382636]",3,2,1,https://www.domain.com.au/15-elsey-way-clyde-north-vic-3978-16078336
918,380,"[-36.391864, 145.35689]",3,1,2,https://www.domain.com.au/25-northgate-street-mooroopna-vic-3629-16047331
919,520,"[-37.9212782, 145.056081]",2,2,1,https://www.domain.com.au/1-51-browns-rd-bentleigh-east-vic-3165-16063888
920,570,"[-37.7236167, 144.9249996]",3,1,2,https://www.domain.com.au/106a-railway-parade-pascoe-vale-vic-3044-12134535
921,500,"[-37.732841, 144.8885733]",2,2,1,https://www.domain.com.au/2-36-elstone-avenue-airport-west-vic-3042-15077327
922,1350,"[-37.8616157, 144.8851347]",4,3,3,https://www.domain.com.au/27-anzac-crescent-williamstown-vic-3016-16066020
923,430,"[-37.946582, 145.038533]",2,1,1,https://www.domain.com.au/3-15-worthing-road-highett-vic-3190-16028666
924,500,"[-37.9213992, 145.2306896]",4,2,1,https://www.domain.com.au/8-43-deschamp-crescent-rowville-vic-3178-16030419
925,460,"[-37.58000415437882, 143.7926896507797]",4,2,2,https://www.domain.com.au/71-wedge-tail-drive-winter-valley-vic-3358-16015624
926,390,"[-37.7843225, 144.9640876]",1,1,1,https://www.domain.com.au/11-26-garton-street-carlton-north-vic-3054-16037041
