rent,bedroom,baths,parking,url,Latitude,Longitude
370,4,2,2,https://www.domain.com.au/5-notting-walk-wyndham-vale-vic-3024-16009877,-37.8440455,144.5930047
445,2,1,1,https://www.domain.com.au/1-21-hartington-street-kew-vic-3101-16036804,-37.8013522,145.0417797
470,4,2,2,https://www.domain.com.au/45-ezra-street-cranbourne-east-vic-3977-16058117,-38.1268507,145.2985818
425,2,1,1,https://www.domain.com.au/2-4-sydney-street-clayton-south-vic-3169-16033012,-37.9294975,145.1171439
135.33333333333334,2,2,1,https://www.domain.com.au/109-39-park-street-south-melbourne-vic-3205-15692073,-37.83340219999999,144.9690569
355,1,1,1,https://www.domain.com.au/6-32-macpherson-street-footscray-vic-3011-16048213,-37.793536,144.8900133
390,4,2,2,https://www.domain.com.au/3-moroka-avenue-weir-views-vic-3338-16039985,-37.7256696,144.571812
400,2,1,1,https://www.domain.com.au/4-220-alma-road-st-kilda-east-vic-3183-16044474,-37.863198,145.0090493
952,4,2,2,https://www.domain.com.au/17a-julis-street-bentleigh-east-vic-3165-16076430,-37.9096141,145.0789293
1300,4,3,2,https://www.domain.com.au/46-pickle-st-albert-park-vic-3206-7013075,-37.8433944,144.9455756
440,2,1,1,https://www.domain.com.au/1-8-burns-st-frankston-vic-3199-16065536,-38.15147530000001,145.1326904
650,2,1,5,https://www.domain.com.au/137-flemington-road-north-melbourne-vic-3051-13336355,-37.796303,144.950224
380,3,2,1,https://www.domain.com.au/9-dickens-street-strathtulloh-vic-3338-16041661,-37.7344573,144.6064828
800,3,2,2,https://www.domain.com.au/3-114-yarra-street-geelong-vic-3220-15837681,-38.15118349999999,144.3614269
435,4,1,3,https://www.domain.com.au/11-prince-street-clayton-vic-3168-16027109,-37.9165936,145.1241122
400,2,2,1,https://www.domain.com.au/10-40-gorge-road-south-morang-vic-3752-16051604,-37.6513274,145.0906527
2995,4,3,2,https://www.domain.com.au/5-wellington-street-brighton-vic-3186-15950472,-37.915482,144.9891089
340,2,1,1,https://www.domain.com.au/50-60-70-cradle-mountain-drive-craigieburn-vic-3064-14335594,-37.5744939,144.9221994
390,2,1,1,https://www.domain.com.au/4-4-yarra-street-kew-vic-3101-11590293,-37.8042329,145.0232218
550,2,1,1,https://www.domain.com.au/2-21-dawson-avenue-brighton-vic-3186-15997211,-37.8925723,144.9875598
350,2,1,1,https://www.domain.com.au/6-28-tulip-grove-cheltenham-vic-3192-16053829,-37.961039,145.049884
450,2,1,1,https://www.domain.com.au/517-74-queens-road-melbourne-vic-3004-16040056,-37.8522192,144.9795815
680,3,2,3,https://www.domain.com.au/13a-fisher-court-altona-vic-3018-16042176,-37.8627989,144.8348604
560,4,2,2,https://www.domain.com.au/4-amberley-court-highton-vic-3216-15319889,-38.1789587,144.3203732
650,2,1,1,https://www.domain.com.au/24-24-tanner-street-richmond-vic-3121-16042553,-37.8235627,144.9913312
370,3,1,2,https://www.domain.com.au/59a-johnstone-street-castlemaine-vic-3450-16025535,-37.0723552,144.2086504
430,4,2,2,https://www.domain.com.au/32-suffolk-street-curlewis-vic-3222-16059467,-38.1769826,144.5479446
900,4,2,2,https://www.domain.com.au/7-agnes-street-mont-albert-vic-3127-16014765,-37.8206971,145.112985
480,2,2,1,https://www.domain.com.au/2-2b-1408-centre-road-clayton-south-vic-3169-15248297,-37.9296404,145.1258224
400,2,1,1,https://www.domain.com.au/4-1-5-holly-street-preston-vic-3072-16023750,-37.7356847,145.031624
380,3,1,1,https://www.domain.com.au/10-katrina-court-noble-park-north-vic-3174-16070613,-37.9439339,145.1898717
640,2,1,1,https://www.domain.com.au/3-55-59-moor-street-fitzroy-vic-3065-15961522,-37.8013144,144.9763916
900,3,2,2,https://www.domain.com.au/70-grange-road-sandringham-vic-3191-15978678,-37.9488895,145.018809
480,4,2,2,https://www.domain.com.au/19-kamala-drive-tarneit-vic-3029-16082633,-37.8573634,144.6416364
330,3,1,1,https://www.domain.com.au/14-colin-court-broadmeadows-vic-3047-15865389,-37.6933009,144.9240858
460,4,3,4,https://www.domain.com.au/18-attadale-avenue-werribee-vic-3030-16041941,-37.8996152,144.5998607
275,2,1,1,https://www.domain.com.au/14-15-hutton-street-dandenong-vic-3175-15820192,-37.9874697,145.2087896
680,3,1,2,https://www.domain.com.au/29-normanby-street-moonee-ponds-vic-3039-16068534,-37.7701035,144.9148755
465,2,1,1,https://www.domain.com.au/5-298-south-road-hampton-east-vic-3188-15985797,-37.93269799999999,145.0280224
470,3,2,2,https://www.domain.com.au/45-sunny-park-close-gisborne-vic-3437-16072840,-37.4804161,144.6015062
415,2,1,2,https://www.domain.com.au/118-albert-street-preston-vic-3072-16080712,-37.7395241,145.0237466
380,3,1,1,https://www.domain.com.au/8-palm-street-thomastown-vic-3074-16020797,-37.6766678,145.025665
380,3,2,2,https://www.domain.com.au/3-shelley-court-hampton-park-vic-3976-16056335,-38.0366396,145.2534801
410,1,1,1,https://www.domain.com.au/132-416a-st-kilda-road-melbourne-vic-3004-16048669,-37.8355104,144.974613
380,2,1,2,https://www.domain.com.au/17-emerald-street-preston-vic-3072-16066139,-37.7432521,145.0180125
320,1,1,1,https://www.domain.com.au/6-94-beach-road-mentone-vic-3194-16076444,-37.9911093,145.064606
620,2,1,1,https://www.domain.com.au/50-farmer-street-richmond-vic-3121-15972539,-37.8264412,145.0093598
385,2,1,1,https://www.domain.com.au/3-3-5-wreford-road-blackburn-south-vic-3130-16077396,-37.832367,145.145963
595,2,1,2,https://www.domain.com.au/3-30-the-avenue-windsor-vic-3181-16035963,-37.8553814,144.9981527
380,2,2,2,https://www.domain.com.au/22-waratah-drive-dandenong-north-vic-3175-16044013,-37.9595342,145.2038926
600,2,2,1,https://www.domain.com.au/1909-151-city-road-southbank-vic-3006-16068919,-37.8236674,144.9631638
420,3,2,2,https://www.domain.com.au/3-fiona-place-pakenham-vic-3810-16068560,-38.0602594,145.5008061
400,3,1,2,https://www.domain.com.au/13-newhaven-street-thomastown-vic-3074-15807689,-37.67397920000001,144.9896471
460,3,2,2,https://www.domain.com.au/28-werner-avenue-marshall-vic-3216-15521273,-38.1912025,144.3557469
420,4,2,1,https://www.domain.com.au/8-caleb-way-plumpton-vic-3335-11705031,-37.7155255,144.7225409
400,2,1,1,https://www.domain.com.au/4-108-mount-pleasant-road-nunawading-vic-3131-16045799,-37.8305252,145.1793223
440,2,1,1,https://www.domain.com.au/7-27-avoca-street-south-yarra-vic-3141-16069516,-37.8373413,144.989229
475,3,1,2,https://www.domain.com.au/2-18-millers-road-brooklyn-vic-3012-16069164,-37.8188348,144.8492521
320,2,1,1,https://www.domain.com.au/4-30-kelsby-street-reservoir-vic-3073-16066091,-37.7131282,144.9990759
320,1,1,1,https://www.domain.com.au/5-10-bayswater-road-kensington-vic-3031-16046201,-37.7924182,144.9250383
550,2,1,1,https://www.domain.com.au/14-402-408-la-trobe-street-melbourne-vic-3000-16069386,-37.8111586,144.9577218
520,4,2,1,https://www.domain.com.au/15-collier-road-kilsyth-vic-3137-16057957,-37.8329415,145.3045009
570,3,2,2,https://www.domain.com.au/2-16-joffre-street-croydon-vic-3136-16073783,-37.79212320000001,145.2840495
730,4,3,1,https://www.domain.com.au/49b-albert-street-mount-waverley-vic-3149-16075630,-37.883963,145.1310739
399,2,1,1,https://www.domain.com.au/105-452-waterdale-road-heidelberg-heights-vic-3081-15970907,-37.7446109,145.0477226
350,2,1,1,https://www.domain.com.au/203b-19-south-street-hadfield-vic-3046-15981530,-37.7154467,144.9496279
380,2,1,2,https://www.domain.com.au/6-clarke-street-mansfield-vic-3722-15894103,-37.0494926,146.0876812
350,2,1,2,https://www.domain.com.au/29-1324-centre-rd-clayton-vic-3168-16050076,-37.9285386,145.1177447
340,3,2,1,https://www.domain.com.au/2-12-maximus-court-kurunjang-vic-3337-16066248,-37.6709473,144.577641
470,3,1,1,https://www.domain.com.au/64-ormond-road-east-geelong-vic-3219-16067039,-38.159724,144.3756798
440,4,2,2,https://www.domain.com.au/7-longshanks-street-thornhill-park-vic-3335-15996095,-37.7087377,144.6274219
420,3,2,1,https://www.domain.com.au/74-blair-street-maribyrnong-vic-3032-16081059,-37.772462,144.880029
450,3,2,2,https://www.domain.com.au/8-creswick-street-laverton-vic-3028-15833615,-37.85522539999999,144.7760308
240,2,1,1,https://www.domain.com.au/6-trangmar-street-coleraine-vic-3315-16032586,-37.6060151,141.6995705
560,3,2,2,https://www.domain.com.au/5-490-mitcham-road-mitcham-vic-3132-16053485,-37.82274779999999,145.1930765
480,3,2,2,https://www.domain.com.au/73-grange-park-drive-waurn-ponds-vic-3216-16061437,-38.2085748,144.302212
395,3,2,2,https://www.domain.com.au/31-mimosa-avenue-alfredton-vic-3350-16071905,-37.5502843,143.8023204
475,2,2,1,https://www.domain.com.au/g1-21-buckingham-street-footscray-vic-3011-14740510,-37.8013517,144.8908893
480,3,1,2,https://www.domain.com.au/11-patrick-street-oakleigh-vic-3166-16038210,-37.9008385,145.1216553
310,1,1,1,https://www.domain.com.au/1102-b2-wests-road-maribyrnong-vic-3032-16082685,-37.7737409,144.8816532
420,4,2,2,https://www.domain.com.au/5-ludbrook-court-brown-hill-vic-3350-15965493,-37.5576777,143.9024639
450,1,1,1,https://www.domain.com.au/138-471-malvern-road-south-yarra-vic-3141-16064830,-37.8478382,145.002178
650,3,2,2,https://www.domain.com.au/4-48-arlington-st-ringwood-vic-3134-16071340,-37.8191084,145.2216268
340,3,2,1,https://www.domain.com.au/2-137-market-road-werribee-vic-3030-16082993,-37.8899488,144.6535675
360,2,1,1,https://www.domain.com.au/1-2-bayley-street-geelong-vic-3220-16082881,-38.144602,144.3577329
300,1,1,1,https://www.domain.com.au/2-26-canning-street-north-melbourne-vic-3051-16063485,-37.7957684,144.943323
465,4,2,2,https://www.domain.com.au/11-kent-street-ballarat-central-vic-3350-15968386,-37.5635432,143.839403
380,3,1,2,https://www.domain.com.au/210-lerderderg-park-merrimu-vic-3340-15881749,-37.6625601,144.4669648
450,3,2,2,https://www.domain.com.au/greenvale-vic-3059-13036167,-37.6454887,144.8841246
490,2,1,1,https://www.domain.com.au/1-22-rocklea-drive-torquay-vic-3228-16073482,-38.3311122,144.3138183
570,2,2,1,https://www.domain.com.au/g10-43-45-the-avenue-balaclava-vic-3183-16065263,-37.8719986,144.9981521
380,1,1,1,https://www.domain.com.au/104-632-640-doncaster-road-doncaster-vic-3108-16006209,-37.7878012,145.1263826
370,3,1,2,https://www.domain.com.au/4-madura-street-rosebud-vic-3939-15865874,-38.3549338,144.9178937
375,3,1,1,https://www.domain.com.au/13-faelen-street-burwood-vic-3125-16054903,-37.84512910000001,145.1063333
610,3,2,3,https://www.domain.com.au/19a-drysdale-street-reservoir-vic-3073-16081313,-37.7299132,145.024169
590,1,1,1,https://www.domain.com.au/606-246-church-st-richmond-vic-3121-16049416,-37.8186651,144.9989039
580000,2,1,1,https://www.domain.com.au/2-5-joyce-street-elwood-vic-3184-16072736,-37.8889161,144.9893028
410,4,2,2,https://www.domain.com.au/36-skypac-street-weir-views-vic-3338-16040103,-37.7311966,144.5739892
340,1,1,1,https://www.domain.com.au/8-129-riversdale-road-hawthorn-vic-3122-15969223,-37.828943,145.0374939
510,3,1,1,https://www.domain.com.au/7-council-street-hawthorn-east-vic-3123-16040990,-37.8301691,145.0543872
400,2,1,1,https://www.domain.com.au/7-23-hallam-street-quarry-hill-vic-3550-14515345,-36.7738796,144.2863285
450,3,2,1,https://www.domain.com.au/2-150-liberty-parade-bellfield-vic-3081-16020160,-37.7495987,145.0361154
1400,3,2,1,https://www.domain.com.au/82-reed-street-albert-park-vic-3206-16059174,-37.846725,144.948226
460,4,2,2,https://www.domain.com.au/55-mcrae-drive-dalyston-vic-3992-16036286,-38.5618642,145.5421375
1200,3,2,1,https://www.domain.com.au/5-airlie-street-brighton-vic-3186-16066747,-37.8889355,144.9981686
650,3,2,2,https://www.domain.com.au/73-francis-street-yarraville-vic-3013-16081355,-37.821504,144.891792
430,3,2,2,https://www.domain.com.au/3-62-unitt-street-melton-vic-3337-16078480,-37.6819359,144.5788709
450,3,2,2,https://www.domain.com.au/17-solander-court-roxburgh-park-vic-3064-16076476,-37.6346929,144.9207317
485,2,1,1,https://www.domain.com.au/21-dickens-street-bentleigh-vic-3204-16053081,-37.9266813,145.0324787
475,3,2,2,https://www.domain.com.au/6-fawkner-crescent-armstrong-creek-vic-3217-16044378,-38.244159,144.3811935
180,0,1,0,https://www.domain.com.au/6-john-street-box-hill-vic-3128-8431395,-37.82229,145.1242083
640,3,2,2,https://www.domain.com.au/3-35-sternberg-street-kennington-vic-3550-14538853,-36.7606853,144.292656
500,3,1,2,https://www.domain.com.au/15-the-crest-bulleen-vic-3105-16051191,-37.7757388,145.0920055
490,4,2,1,https://www.domain.com.au/9-aaron-street-armstrong-creek-vic-3217-16069205,-38.2222989,144.3535013
380,2,1,1,https://www.domain.com.au/2107-18-mount-alexander-road-travancore-vic-3032-16061282,-37.7852522,144.9388991
520,4,2,2,https://www.domain.com.au/17-freedom-drive-mount-duneed-vic-3217-16076227,-38.2182331,144.3260547
480,2,2,1,https://www.domain.com.au/904-91-galada-avenue-parkville-vic-3052-16042481,-37.7786173,144.9393063
520,4,2,2,https://www.domain.com.au/10-jersey-crescent-officer-vic-3809-16069065,-38.0704353,145.3901767
575,2,2,1,https://www.domain.com.au/122-125-turner-street-abbotsford-vic-3067-14230156,-37.79932429999999,145.0005217
380,4,2,2,https://www.domain.com.au/20-nettle-street-mambourin-vic-3024-16036431,-37.8955649,144.5908643
470,2,2,1,https://www.domain.com.au/203-58-la-scala-avenue-maribyrnong-vic-3032-16053292,-37.7808118,144.8929363
630,4,2,2,https://www.domain.com.au/49-masquerade-road-berwick-vic-3806-16057835,-38.0749675,145.3646269
700,2,2,2,https://www.domain.com.au/3-104-barkly-street-st-kilda-vic-3182-16025442,-37.8647194,144.9818624
500,4,2,2,https://www.domain.com.au/9-deegan-way-cranbourne-east-vic-3977-10849669,-38.1251718,145.2991627
650,3,1,1,https://www.domain.com.au/3-441-camberwell-road-camberwell-vic-3124-16080488,-37.8379142,145.0647903
450,2,1,1,https://www.domain.com.au/1-18-cardigan-street-st-kilda-east-vic-3183-15937601,-37.8651658,145.0020456
335,3,1,2,https://www.domain.com.au/53-morwell-cres-dallas-vic-3047-15049395,-37.6669001,144.9336329
330,2,1,1,https://www.domain.com.au/1-34-jennings-street-kyneton-vic-3444-16062470,-37.2470199,144.4493695
300,2,1,1,https://www.domain.com.au/12-121-wellington-street-flemington-vic-3031-16079245,-37.7830005,144.9318266
450,4,2,2,https://www.domain.com.au/33-walters-way-alfredton-vic-3350-16044268,-37.5605227,143.7901525
465,2,1,1,https://www.domain.com.au/16-16-kensington-road-south-yarra-vic-3141-16014814,-37.83847799999999,145.001698
360,3,1,3,https://www.domain.com.au/14-wilkinson-road-sunshine-vic-3020-16020872,-37.7840307,144.8398005
220,2,1,1,https://www.domain.com.au/4-5-wilson-street-horsham-vic-3400-16071837,-36.7168451,142.2040763
425,2,2,1,https://www.domain.com.au/201-62-64-station-street-fairfield-vic-3078-15295521,-37.780098699999996,145.0176897
320,2,1,1,https://www.domain.com.au/1a-jack-court-alfredton-vic-3350-16077342,-37.5567033,143.8022568
415,1,1,1,https://www.domain.com.au/5-17-ellesmere-road-prahran-vic-3181-16068966,-37.85730530000001,145.0006207
420,3,1,1,https://www.domain.com.au/2-144-mitcham-road-donvale-vic-3111-16026332,-37.8007445,145.1831006
295,1,1,1,https://www.domain.com.au/17-25-daisy-street-essendon-vic-3040-16073684,-37.7544664,144.9107131
550,4,2,2,https://www.domain.com.au/4-97-99-middleborough-road-burwood-vic-3125-16003285,-37.8474307,145.1329861
355,1,1,1,https://www.domain.com.au/302-14-david-street-richmond-vic-3121-14692179,-37.8151727,145.011509
425,3,1,1,https://www.domain.com.au/3-91-hotham-street-st-kilda-east-vic-3183-16049458,-37.8679725,144.9990703
450,4,2,1,https://www.domain.com.au/16-glendye-court-corio-vic-3214-16064423,-38.069123,144.346096
380,3,1,1,https://www.domain.com.au/24-wallaroo-avenue-narre-warren-vic-3805-16080190,-38.0134261,145.3000726
340,1,1,1,https://www.domain.com.au/2-1-parring-road-balwyn-vic-3103-14551513,-37.8131613,145.0905621
1100,4,2,2,https://www.domain.com.au/1032-toorak-road-camberwell-vic-3124-16043783,-37.84753,145.0687775
420,3,1,2,https://www.domain.com.au/53-sheoak-street-doveton-vic-3177-16040680,-37.9898319,145.2510626
750,5,3,2,https://www.domain.com.au/21-bond-street-mount-waverley-vic-3149-16050709,-37.880893,145.137605
490,4,2,2,https://www.domain.com.au/23-normdale-road-bentleigh-east-vic-3165-16051319,-37.9305538,145.0690858
320,1,1,1,https://www.domain.com.au/4-1501-malvern-road-glen-iris-vic-3146-15991193,-37.8533155,145.0445573
350,1,1,1,https://www.domain.com.au/707-130-dudley-street-west-melbourne-vic-3003-16045090,-37.809552,144.950835
280,1,1,1,https://www.domain.com.au/2b-virginia-court-mentone-vic-3194-15966626,-37.9822858,145.0919194
1450,4,2,2,https://www.domain.com.au/14a-geel-street-bentleigh-vic-3204-16076602,-37.9253983,145.0449879
430,2,1,1,https://www.domain.com.au/2-2-duggan-street-brunswick-west-vic-3055-15886132,-37.7585351,144.9407294
1300,3,2,2,https://www.domain.com.au/5505-18-hoff-boulevard-southbank-vic-3006-14946313,-37.825817,144.9640414
470,2,2,1,https://www.domain.com.au/1-148-tucker-road-bentleigh-vic-3204-16023012,-37.9211261,145.0511033
760,5,2,2,https://www.domain.com.au/7-nevada-street-balwyn-north-vic-3104-16055843,-37.7854545,145.0881492
420,3,2,2,https://www.domain.com.au/1-13-diston-court-pakenham-vic-3810-16054182,-38.0574815,145.4877805
425,2,1,1,https://www.domain.com.au/211-58-kambrook-road-caulfield-north-vic-3161-16010045,-37.8756345,145.0361172
450,3,1,2,https://www.domain.com.au/11-russet-road-ringwood-east-vic-3135-16065472,-37.8152033,145.2510194
380,3,1,2,https://www.domain.com.au/99-derby-drive-epping-vic-3076-16063181,-37.6429921,145.0500912
650,3,2,2,https://www.domain.com.au/2-11-montclair-avenue-glen-waverley-vic-3150-16081608,-37.879965,145.158819
390,3,1,2,https://www.domain.com.au/5-dundalk-street-sunshine-vic-3020-15982407,-37.7986325,144.8216738
450,3,2,2,https://www.domain.com.au/15-bellvue-drive-truganina-vic-3029-16048055,-37.8409748,144.7096507
600,4,1,1,https://www.domain.com.au/6-canberra-street-brunswick-vic-3056-15793167,-37.757674,144.9536767
400,4,2,2,https://www.domain.com.au/20-bickley-street-melton-west-vic-3337-14192899,-37.6560525,144.5708205
380,3,1,1,https://www.domain.com.au/403-san-mateo-avenue-mildura-vic-3500-16039226,-34.2081327,142.1442508
600,3,1,1,https://www.domain.com.au/28-norfolk-street-yarraville-vic-3013-16043192,-37.8199195,144.889562
390,2,1,1,https://www.domain.com.au/1309-18-mt-alexander-road-travancore-vic-3032-16047099,-37.7852522,144.9388991
400,3,2,2,https://www.domain.com.au/150-vearings-road-wollert-vic-3750-16048299,-37.5958561,144.991903
295,3,1,1,https://www.domain.com.au/64-molyneaux-street-warracknabeal-vic-3393-16021707,-36.2551198,142.3975867
460,3,2,2,https://www.domain.com.au/1-100-108-west-fyans-street-newtown-vic-3220-16015216,-38.1590953,144.3424809
350,2,1,1,https://www.domain.com.au/10-st-martin-way-pakenham-vic-3810-16068423,-38.0768964,145.4890439
600,3,2,2,https://www.domain.com.au/2-27-rose-st-ivanhoe-vic-3079-16083037,-37.7748717,145.0428244
